epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,29257.3,0.53827,0.4676,1.01987,0.84828,0.83191,0.86751,0.7412,0.43432,0.49849,0.74127,0.0035155,0.0035155,0.0035155
133,29479,0.53381,0.46774,1.01693,0.8485,0.83149,0.86733,0.74129,0.43388,0.49881,0.74075,0.003466,0.003466,0.003466
134,29700.5,0.53323,0.46646,1.01677,0.84733,0.83373,0.86746,0.74136,0.43288,0.49824,0.73965,0.0034165,0.0034165,0.0034165
135,29922,0.53009,0.46087,1.01706,0.847,0.83251,0.86734,0.74166,0.43111,0.49794,0.73756,0.003367,0.003367,0.003367
136,30143.4,0.52394,0.45557,1.01361,0.8439,0.83761,0.86806,0.7427,0.43096,0.49694,0.73779,0.0033175,0.0033175,0.0033175
137,30364.8,0.52387,0.45708,1.01403,0.84627,0.83458,0.86855,0.74401,0.43002,0.49585,0.73696,0.003268,0.003268,0.003268
138,30586.5,0.52243,0.45516,1.01393,0.84707,0.83439,0.86915,0.74435,0.42959,0.49397,0.73726,0.0032185,0.0032185,0.0032185
139,30808.7,0.51898,0.45676,1.01141,0.84797,0.83308,0.86895,0.74448,0.42908,0.49362,0.73727,0.003169,0.003169,0.003169
140,31030.7,0.51962,0.46077,1.00967,0.84586,0.833,0.86854,0.74527,0.42841,0.49471,0.73732,0.0031195,0.0031195,0.0031195
141,31252.5,0.51613,0.45309,1.00829,0.84329,0.83425,0.86868,0.74543,0.42792,0.49457,0.73733,0.00307,0.00307,0.00307
142,31474.2,0.51646,0.45329,1.01197,0.84921,0.83162,0.86837,0.74576,0.42748,0.49373,0.73783,0.0030205,0.0030205,0.0030205
143,31696.5,0.51087,0.44306,1.00697,0.84885,0.82939,0.86859,0.74636,0.42666,0.4927,0.73738,0.002971,0.002971,0.002971
144,31917.9,0.51051,0.44345,1.00746,0.85105,0.82824,0.86864,0.74658,0.42551,0.49258,0.7365,0.0029215,0.0029215,0.0029215
145,32139.3,0.50766,0.4414,1.0054,0.84711,0.83109,0.8688,0.74775,0.42465,0.49219,0.73579,0.002872,0.002872,0.002872
146,32361.3,0.50653,0.44534,1.00325,0.84874,0.83064,0.86864,0.74756,0.42373,0.49169,0.73475,0.0028225,0.0028225,0.0028225
147,32581.4,0.50414,0.43949,1.00404,0.84891,0.83292,0.86909,0.74811,0.42299,0.49114,0.73461,0.002773,0.002773,0.002773
148,32802.9,0.50112,0.43485,1.00266,0.84932,0.83276,0.86837,0.74852,0.42256,0.49186,0.73469,0.0027235,0.0027235,0.0027235
