epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,31335.8,0.70375,0.65404,1.13319,0.8148,0.79468,0.8441,0.6858,0.41069,0.43776,0.64723,0.0087328,0.0087328,0.0087328
130,31579.8,0.70636,0.6668,1.14036,0.82088,0.78974,0.84429,0.68606,0.41022,0.43744,0.64693,0.0087229,0.0087229,0.0087229
131,31822.4,0.70075,0.65602,1.13173,0.8166,0.79446,0.84459,0.68668,0.4093,0.43637,0.64612,0.008713,0.008713,0.008713
132,32064.6,0.70299,0.66403,1.13198,0.81797,0.79522,0.84528,0.6871,0.40897,0.43497,0.64597,0.0087031,0.0087031,0.0087031
133,32306.6,0.69399,0.64785,1.12837,0.81698,0.79376,0.84523,0.68784,0.40857,0.43399,0.6457,0.0086932,0.0086932,0.0086932
134,32551,0.70458,0.66181,1.13468,0.81686,0.79513,0.84512,0.68838,0.40846,0.43281,0.64552,0.0086833,0.0086833,0.0086833
135,32793.3,0.69709,0.65969,1.13007,0.81378,0.79491,0.84526,0.68883,0.40764,0.43177,0.64498,0.0086734,0.0086734,0.0086734
136,33035.4,0.69503,0.6502,1.13003,0.78727,0.82344,0.84526,0.68914,0.40709,0.42954,0.64463,0.0086635,0.0086635,0.0086635
137,33277.3,0.69192,0.64904,1.12791,0.78727,0.82489,0.84566,0.68996,0.40674,0.42823,0.64433,0.0086536,0.0086536,0.0086536
138,33520.2,0.688,0.64268,1.12441,0.78802,0.82651,0.84641,0.69004,0.4064,0.42721,0.6442,0.0086437,0.0086437,0.0086437
139,33762.8,0.69363,0.65327,1.12777,0.78843,0.82652,0.84709,0.69108,0.40581,0.42652,0.64382,0.0086338,0.0086338,0.0086338
140,34005.6,0.69396,0.65545,1.13057,0.78999,0.82469,0.84728,0.69127,0.40527,0.42411,0.64342,0.0086239,0.0086239,0.0086239
141,34248.1,0.69101,0.6491,1.13061,0.79102,0.82382,0.84779,0.69201,0.40495,0.42116,0.64307,0.008614,0.008614,0.008614
142,34491.5,0.68863,0.64254,1.12483,0.79222,0.82606,0.84941,0.69256,0.4049,0.41833,0.64293,0.0086041,0.0086041,0.0086041
143,34734.6,0.6948,0.6453,1.13178,0.79215,0.82445,0.85001,0.69314,0.40479,0.41808,0.64306,0.0085942,0.0085942,0.0085942
144,34976.8,0.69044,0.64225,1.12952,0.79355,0.8237,0.84984,0.69279,0.40437,0.41672,0.64289,0.0085843,0.0085843,0.0085843
145,35220.2,0.68938,0.64535,1.12703,0.79245,0.82471,0.85,0.69385,0.40394,0.41469,0.64252,0.0085744,0.0085744,0.0085744
146,35462.8,0.68855,0.64078,1.12599,0.79474,0.82452,0.84998,0.69448,0.40326,0.41221,0.642,0.0085645,0.0085645,0.0085645
147,35705,0.6819,0.63988,1.11929,0.78954,0.82921,0.85026,0.69455,0.40264,0.41038,0.64153,0.0085546,0.0085546,0.0085546
148,35947.3,0.68552,0.63533,1.12107,0.78707,0.83002,0.85091,0.69552,0.40207,0.40876,0.6409,0.0085447,0.0085447,0.0085447
149,36190.4,0.68353,0.63651,1.11797,0.78767,0.8325,0.85071,0.69585,0.40165,0.40755,0.64056,0.0085348,0.0085348,0.0085348
150,36433.4,0.68443,0.63856,1.11376,0.78777,0.83364,0.85109,0.69653,0.40173,0.40624,0.6404,0.0085249,0.0085249,0.0085249
151,36675.6,0.68322,0.63234,1.11794,0.78716,0.83456,0.85126,0.69722,0.4012,0.40516,0.63991,0.008515,0.008515,0.008515
152,36918.3,0.68445,0.63042,1.11664,0.78691,0.83759,0.85179,0.69745,0.40112,0.40321,0.63985,0.0085051,0.0085051,0.0085051
153,37160.9,0.67973,0.63519,1.11946,0.78676,0.84008,0.85208,0.69791,0.40038,0.40261,0.63921,0.0084952,0.0084952,0.0084952
154,37403.1,0.67726,0.6346,1.11542,0.78841,0.83955,0.85234,0.69942,0.39993,0.40151,0.63877,0.0084853,0.0084853,0.0084853
155,37645.3,0.67733,0.62961,1.11782,0.78891,0.84013,0.85235,0.69914,0.39964,0.40106,0.6386,0.0084754,0.0084754,0.0084754
156,37886.5,0.68357,0.63712,1.12268,0.78817,0.83981,0.85251,0.69933,0.39934,0.39976,0.63828,0.0084655,0.0084655,0.0084655
157,38128.9,0.67178,0.62268,1.1136,0.78837,0.84016,0.85281,0.69935,0.39902,0.39917,0.63819,0.0084556,0.0084556,0.0084556
158,38372.4,0.6742,0.62807,1.12053,0.82848,0.79669,0.85278,0.69964,0.39872,0.39853,0.63802,0.0084457,0.0084457,0.0084457
159,38614.6,0.67474,0.62639,1.11576,0.83074,0.79634,0.85328,0.70005,0.39809,0.39803,0.63752,0.0084358,0.0084358,0.0084358
160,38857.1,0.67231,0.62506,1.11103,0.83038,0.79616,0.85342,0.70037,0.39735,0.39819,0.63692,0.0084259,0.0084259,0.0084259
161,39099.3,0.67325,0.6285,1.11336,0.78577,0.84062,0.85377,0.70105,0.39655,0.39748,0.63644,0.008416,0.008416,0.008416
162,39341.6,0.66978,0.62246,1.10631,0.78614,0.84166,0.85451,0.70166,0.39631,0.39719,0.6363,0.0084061,0.0084061,0.0084061
163,39583.7,0.67331,0.62155,1.11252,0.8308,0.79858,0.85489,0.70208,0.39588,0.39741,0.63596,0.0083962,0.0083962,0.0083962
164,39826.1,0.66522,0.61689,1.11012,0.8206,0.80459,0.85526,0.70237,0.39532,0.39666,0.63543,0.0083863,0.0083863,0.0083863
165,40068.4,0.66827,0.62397,1.11049,0.81935,0.80587,0.85517,0.7021,0.3945,0.39625,0.6347,0.0083764,0.0083764,0.0083764
166,40309.3,0.66657,0.61944,1.10577,0.81946,0.80795,0.85552,0.70259,0.39379,0.39578,0.6342,0.0083665,0.0083665,0.0083665
167,40553.2,0.66668,0.61758,1.10571,0.8214,0.80556,0.85637,0.70276,0.39333,0.39532,0.63364,0.0083566,0.0083566,0.0083566
168,40796,0.66526,0.62151,1.10348,0.82697,0.80364,0.85724,0.70359,0.39309,0.39489,0.63343,0.0083467,0.0083467,0.0083467
169,41039,0.66424,0.6154,1.10543,0.83212,0.80154,0.85726,0.70439,0.39288,0.39514,0.63328,0.0083368,0.0083368,0.0083368
170,41281.3,0.66016,0.60864,1.1065,0.83137,0.80076,0.85685,0.7044,0.39258,0.39508,0.63304,0.0083269,0.0083269,0.0083269
171,41523,0.65927,0.60738,1.10655,0.8346,0.79644,0.85705,0.70394,0.39209,0.39499,0.63266,0.008317,0.008317,0.008317
172,41764.4,0.65827,0.60951,1.1012,0.83409,0.79737,0.85722,0.70394,0.39155,0.39515,0.63228,0.0083071,0.0083071,0.0083071
173,42005.8,0.66432,0.60956,1.10493,0.83276,0.79937,0.85739,0.70434,0.39138,0.39394,0.63239,0.0082972,0.0082972,0.0082972
174,42247.3,0.6578,0.61284,1.1035,0.83373,0.79917,0.8576,0.70506,0.39078,0.39385,0.63175,0.0082873,0.0082873,0.0082873
175,42490.2,0.66194,0.61014,1.10121,0.82999,0.80167,0.85767,0.7055,0.39047,0.39423,0.63147,0.0082774,0.0082774,0.0082774
176,42732.4,0.661,0.60622,1.10162,0.83011,0.80216,0.85782,0.70612,0.38991,0.39345,0.63096,0.0082675,0.0082675,0.0082675
177,42974.8,0.65685,0.61346,1.10318,0.82851,0.80302,0.85758,0.70617,0.38941,0.39328,0.63077,0.0082576,0.0082576,0.0082576
178,43217.5,0.65827,0.61619,1.10747,0.83062,0.80388,0.85814,0.70662,0.38896,0.39306,0.63058,0.0082477,0.0082477,0.0082477
179,43461.5,0.65063,0.59665,1.09663,0.82921,0.80434,0.85827,0.70719,0.3886,0.39225,0.63046,0.0082378,0.0082378,0.0082378
180,43704.7,0.65139,0.60353,1.09461,0.82778,0.80471,0.85871,0.70763,0.38829,0.39275,0.6302,0.0082279,0.0082279,0.0082279
181,43947.8,0.65209,0.59631,1.0956,0.82552,0.80734,0.85855,0.70779,0.38813,0.39212,0.63017,0.008218,0.008218,0.008218
