epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,3670.66,1.12023,0.91901,1.40815,0.80806,0.83196,0.86245,0.63095,0.36997,1.75634,0.35922,0.0092674,0.0092674,0.0092674
76,3719.47,1.11421,0.91026,1.40113,0.81675,0.83715,0.86938,0.63316,0.36628,1.23874,0.3569,0.0092575,0.0092575,0.0092575
77,3768.23,1.11948,0.91079,1.39864,0.83047,0.82304,0.86273,0.62807,0.37,1.31493,0.36188,0.0092476,0.0092476,0.0092476
78,3816.85,1.11712,0.90891,1.3991,0.80739,0.83638,0.86095,0.62147,0.36838,1.19696,0.36533,0.0092377,0.0092377,0.0092377
79,3865.5,1.11713,0.90916,1.3949,0.8426,0.79931,0.86002,0.62243,0.36349,1.39766,0.36125,0.0092278,0.0092278,0.0092278
80,3914.38,1.1202,0.90803,1.4016,0.81826,0.82707,0.86019,0.62231,0.36464,1.30081,0.36146,0.0092179,0.0092179,0.0092179
81,3963.18,1.11845,0.90328,1.40388,0.83578,0.79812,0.85211,0.62589,0.36741,1.44726,0.36404,0.009208,0.009208,0.009208
82,4011.83,1.10763,0.89763,1.39501,0.82524,0.82402,0.85392,0.62616,0.368,1.28096,0.36146,0.0091981,0.0091981,0.0091981
83,4060.65,1.11424,0.89764,1.39096,0.79982,0.81732,0.84497,0.62118,0.36843,1.44412,0.36152,0.0091882,0.0091882,0.0091882
84,4109.19,1.09929,0.88542,1.38793,0.82223,0.79057,0.85306,0.62925,0.37082,1.40322,0.3662,0.0091783,0.0091783,0.0091783
85,4158,1.10519,0.89616,1.38451,0.87169,0.77519,0.86192,0.64043,0.36519,1.85281,0.35948,0.0091684,0.0091684,0.0091684
86,4206.81,1.10351,0.89213,1.39067,0.81737,0.82018,0.85831,0.63941,0.36333,1.80764,0.36038,0.0091585,0.0091585,0.0091585
87,4255.71,1.09891,0.88602,1.37999,0.80029,0.82921,0.85988,0.63912,0.36555,1.95141,0.36186,0.0091486,0.0091486,0.0091486
88,4304.59,1.08962,0.88004,1.37917,0.82374,0.81429,0.85639,0.63013,0.36387,1.87365,0.36127,0.0091387,0.0091387,0.0091387
89,4353.26,1.08435,0.8665,1.3699,0.84503,0.80644,0.86052,0.63354,0.36512,1.745,0.36049,0.0091288,0.0091288,0.0091288
90,4401.81,1.08646,0.87697,1.38064,0.82231,0.82166,0.86234,0.63448,0.36533,1.34445,0.36031,0.0091189,0.0091189,0.0091189
91,4450.51,1.08627,0.86751,1.37364,0.82555,0.8106,0.86581,0.63799,0.36611,1.43158,0.36161,0.009109,0.009109,0.009109
92,4499.23,1.08206,0.87312,1.36979,0.8115,0.83376,0.87393,0.64215,0.36362,1.34735,0.36171,0.0090991,0.0090991,0.0090991
93,4547.97,1.08602,0.86804,1.37455,0.82252,0.81999,0.87539,0.63727,0.36127,1.1569,0.36043,0.0090892,0.0090892,0.0090892
94,4596.83,1.07723,0.86338,1.36982,0.86642,0.79011,0.87745,0.6416,0.36021,1.02242,0.35862,0.0090793,0.0090793,0.0090793
95,4645.53,1.08199,0.85511,1.36342,0.88661,0.78369,0.87629,0.64077,0.35892,1.10253,0.35603,0.0090694,0.0090694,0.0090694
96,4694.25,1.07848,0.86221,1.36407,0.88012,0.79054,0.87878,0.64288,0.35811,1.00976,0.35615,0.0090595,0.0090595,0.0090595
97,4743.84,1.07785,0.85758,1.362,0.86956,0.8083,0.87817,0.64441,0.35982,1.14143,0.35862,0.0090496,0.0090496,0.0090496
98,4792.72,1.07983,0.85796,1.36709,0.86649,0.8204,0.88084,0.64877,0.36063,1.10487,0.35915,0.0090397,0.0090397,0.0090397
99,4841.4,1.06149,0.84556,1.35659,0.8438,0.83309,0.88278,0.65527,0.35727,1.01596,0.35688,0.0090298,0.0090298,0.0090298
100,4890.2,1.06652,0.8479,1.35836,0.8461,0.83773,0.88247,0.65245,0.35506,1.02932,0.35513,0.0090199,0.0090199,0.0090199
101,4938.6,1.05979,0.84688,1.35485,0.84718,0.82413,0.88449,0.65478,0.35562,1.13408,0.35552,0.00901,0.00901,0.00901
102,4987.44,1.06724,0.84785,1.3539,0.84824,0.8191,0.88302,0.65463,0.35372,1.14782,0.35361,0.0090001,0.0090001,0.0090001
103,5036.04,1.06781,0.84736,1.35696,0.87605,0.78425,0.88165,0.65289,0.3537,1.11138,0.35356,0.0089902,0.0089902,0.0089902
104,5084.68,1.06055,0.83138,1.34894,0.86122,0.7881,0.87966,0.65225,0.3513,1.04065,0.35232,0.0089803,0.0089803,0.0089803
105,5133.25,1.07382,0.85731,1.36156,0.86142,0.79238,0.88146,0.65542,0.35056,0.92923,0.35275,0.0089704,0.0089704,0.0089704
106,5182.02,1.06182,0.84226,1.35585,0.85776,0.80578,0.87981,0.64872,0.35028,0.93552,0.35268,0.0089605,0.0089605,0.0089605
