epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,19361.5,0.55741,0.46556,1.00042,0.84673,0.81391,0.85424,0.71143,0.5336,0.66094,0.82074,0.001783,0.001783,0.001783
168,19477.4,0.55606,0.46576,1.00091,0.84728,0.81388,0.85458,0.71207,0.53288,0.65988,0.82049,0.0017335,0.0017335,0.0017335
169,19594.1,0.5508,0.46056,0.99989,0.84699,0.8138,0.85495,0.71229,0.53177,0.66005,0.8196,0.001684,0.001684,0.001684
170,19710.2,0.55008,0.46096,0.99986,0.84647,0.81489,0.85501,0.7127,0.53098,0.66266,0.81943,0.0016345,0.0016345,0.0016345
171,19826.9,0.54485,0.45849,0.99613,0.84735,0.81464,0.85514,0.71311,0.53025,0.66544,0.81904,0.001585,0.001585,0.001585
172,19942.7,0.54498,0.45559,0.99523,0.85396,0.80882,0.8557,0.71425,0.5292,0.66658,0.81817,0.0015355,0.0015355,0.0015355
173,20059.3,0.54318,0.45368,0.99386,0.84825,0.81402,0.85586,0.71519,0.52774,0.6672,0.81702,0.001486,0.001486,0.001486
174,20175.4,0.54195,0.45263,0.99236,0.85118,0.81114,0.85621,0.71555,0.52682,0.66708,0.81628,0.0014365,0.0014365,0.0014365
175,20292.7,0.54137,0.45034,0.99451,0.85024,0.81463,0.85627,0.71624,0.52568,0.66945,0.81561,0.001387,0.001387,0.001387
176,20408.8,0.53815,0.45087,0.99095,0.84597,0.81645,0.85637,0.71643,0.52523,0.66979,0.8157,0.0013375,0.0013375,0.0013375
177,20525.3,0.53477,0.447,0.98998,0.84609,0.81615,0.85681,0.71674,0.52433,0.66977,0.81514,0.001288,0.001288,0.001288
178,20641.3,0.52992,0.43997,0.98725,0.85414,0.81264,0.85682,0.71708,0.52355,0.66918,0.81471,0.0012385,0.0012385,0.0012385
179,20757.9,0.53059,0.44052,0.98781,0.85664,0.80475,0.8568,0.71744,0.52239,0.66901,0.81424,0.001189,0.001189,0.001189
180,20874.1,0.52939,0.44668,0.98966,0.85476,0.80982,0.85667,0.71773,0.5214,0.66922,0.81367,0.0011395,0.0011395,0.0011395
181,20990.6,0.52867,0.44038,0.98548,0.85458,0.80923,0.85675,0.71849,0.5205,0.66911,0.81293,0.00109,0.00109,0.00109
182,21106.7,0.52599,0.44045,0.98884,0.85531,0.80753,0.85672,0.719,0.51987,0.67172,0.81269,0.0010405,0.0010405,0.0010405
183,21222.9,0.52609,0.43836,0.98732,0.85411,0.80786,0.85708,0.71942,0.51884,0.67101,0.81229,0.000991,0.000991,0.000991
