epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,34340.6,0.75637,0.67599,1.11456,0.70324,0.65649,0.69744,0.55303,0.57763,1.29841,0.80911,0.008218,0.008218,0.008218
182,34532.1,0.7552,0.67332,1.11075,0.70676,0.65229,0.69749,0.55295,0.57693,1.29284,0.80827,0.0082081,0.0082081,0.0082081
183,34721.3,0.75215,0.67483,1.11338,0.70319,0.65431,0.69755,0.55319,0.57626,1.28787,0.80767,0.0081982,0.0081982,0.0081982
184,34910.4,0.75154,0.67552,1.11173,0.70407,0.65387,0.69767,0.55333,0.57609,1.29078,0.80757,0.0081883,0.0081883,0.0081883
185,35100.2,0.75745,0.67575,1.11174,0.70601,0.65197,0.69785,0.55344,0.57581,1.28832,0.80747,0.0081784,0.0081784,0.0081784
186,35290.2,0.74878,0.67076,1.10869,0.70583,0.65274,0.698,0.55374,0.57561,1.28648,0.80745,0.0081685,0.0081685,0.0081685
187,35480.1,0.74929,0.66973,1.10701,0.70554,0.65293,0.69795,0.55404,0.57567,1.28362,0.80768,0.0081586,0.0081586,0.0081586
188,35670,0.75552,0.67527,1.11226,0.70413,0.65293,0.69769,0.55426,0.57547,1.28358,0.80739,0.0081487,0.0081487,0.0081487
189,35859.9,0.75158,0.66624,1.11114,0.70191,0.65441,0.69771,0.55422,0.57468,1.28291,0.80665,0.0081388,0.0081388,0.0081388
190,36049.4,0.75068,0.67115,1.10989,0.70106,0.65545,0.69776,0.55447,0.57458,1.28228,0.80658,0.0081289,0.0081289,0.0081289
191,36239,0.75199,0.67718,1.11422,0.70016,0.65655,0.69768,0.5551,0.57434,1.27639,0.80679,0.008119,0.008119,0.008119
192,36428.9,0.75116,0.67278,1.10733,0.70103,0.658,0.69789,0.55526,0.57434,1.27415,0.80718,0.0081091,0.0081091,0.0081091
193,36619.2,0.74772,0.66889,1.10802,0.70396,0.65567,0.69791,0.55549,0.57329,1.2754,0.80645,0.0080992,0.0080992,0.0080992
194,36809.1,0.74761,0.66297,1.10848,0.70408,0.65414,0.69787,0.55626,0.57269,1.27749,0.80627,0.0080893,0.0080893,0.0080893
195,36998.7,0.74877,0.67368,1.10878,0.70423,0.65656,0.69797,0.55648,0.57226,1.27817,0.80585,0.0080794,0.0080794,0.0080794
196,37188.3,0.74339,0.66444,1.10876,0.70546,0.65175,0.69799,0.55653,0.572,1.27668,0.80571,0.0080695,0.0080695,0.0080695
197,37378.1,0.74662,0.65878,1.10341,0.70741,0.65191,0.69813,0.55633,0.57197,1.27864,0.80581,0.0080596,0.0080596,0.0080596
198,37567.3,0.74636,0.66356,1.10424,0.70696,0.65247,0.69822,0.55675,0.57157,1.27827,0.80524,0.0080497,0.0080497,0.0080497
199,37757,0.74831,0.66745,1.10873,0.70758,0.65173,0.69839,0.55707,0.57138,1.27935,0.80519,0.0080398,0.0080398,0.0080398
200,37946.9,0.74953,0.66574,1.10805,0.70722,0.65246,0.69888,0.55763,0.57089,1.28284,0.80461,0.0080299,0.0080299,0.0080299
201,38136.9,0.74316,0.66085,1.10506,0.70665,0.65308,0.69906,0.55787,0.57079,1.28174,0.80444,0.00802,0.00802,0.00802
202,38326.5,0.74618,0.66589,1.10754,0.70716,0.6536,0.69904,0.55823,0.57028,1.28373,0.8041,0.0080101,0.0080101,0.0080101
203,38516.4,0.74323,0.66249,1.10802,0.7096,0.65236,0.69938,0.55861,0.56966,1.28182,0.80372,0.0080002,0.0080002,0.0080002
204,38706.2,0.74217,0.66216,1.10635,0.70823,0.65229,0.6993,0.55861,0.56928,1.2781,0.8035,0.0079903,0.0079903,0.0079903
205,38895.5,0.73674,0.65706,1.10021,0.70533,0.65783,0.69949,0.55869,0.56905,1.27699,0.80323,0.0079804,0.0079804,0.0079804
206,39085.3,0.74072,0.65451,1.09876,0.70551,0.6556,0.69957,0.55852,0.56849,1.28052,0.80272,0.0079705,0.0079705,0.0079705
207,39274.9,0.74422,0.66298,1.10397,0.70904,0.65282,0.69962,0.55879,0.56835,1.28025,0.8027,0.0079606,0.0079606,0.0079606
208,39464.7,0.73891,0.65881,1.10255,0.71169,0.65196,0.70027,0.55964,0.56779,1.27993,0.80241,0.0079507,0.0079507,0.0079507
209,39654.8,0.73879,0.66154,1.09995,0.71319,0.65113,0.70038,0.55984,0.56721,1.28316,0.80221,0.0079408,0.0079408,0.0079408
210,39844.6,0.73662,0.66098,1.10363,0.7152,0.64883,0.7004,0.56008,0.56668,1.28362,0.80197,0.0079309,0.0079309,0.0079309
211,40034.2,0.73893,0.65029,1.10148,0.71513,0.65027,0.70059,0.56035,0.5661,1.28518,0.80161,0.007921,0.007921,0.007921
212,40223.8,0.7362,0.65471,1.09869,0.7156,0.65013,0.70082,0.56076,0.56559,1.29219,0.80144,0.0079111,0.0079111,0.0079111
213,40413.5,0.73743,0.6578,1.10377,0.71405,0.65103,0.70062,0.56099,0.56552,1.29677,0.802,0.0079012,0.0079012,0.0079012
214,40603.3,0.74346,0.66412,1.10207,0.7149,0.65178,0.70059,0.5612,0.56465,1.29567,0.80078,0.0078913,0.0078913,0.0078913
215,40793.2,0.736,0.65119,1.09673,0.71676,0.65127,0.70062,0.56148,0.56409,1.30053,0.8005,0.0078814,0.0078814,0.0078814
216,40983.4,0.73685,0.65022,1.09837,0.71939,0.64762,0.70007,0.56122,0.56348,1.30226,0.80027,0.0078715,0.0078715,0.0078715
217,41172.5,0.73289,0.6519,1.0976,0.72252,0.64634,0.69947,0.56086,0.56288,1.30068,0.7999,0.0078616,0.0078616,0.0078616
218,41361.7,0.73656,0.65573,1.10124,0.72222,0.64468,0.69911,0.56115,0.56259,1.30121,0.79966,0.0078517,0.0078517,0.0078517
219,41550.8,0.73413,0.6549,1.09802,0.72223,0.64618,0.69928,0.56159,0.56241,1.30445,0.79964,0.0078418,0.0078418,0.0078418
220,41739.9,0.73106,0.65142,1.09442,0.72359,0.64586,0.70028,0.5619,0.56196,1.30321,0.79923,0.0078319,0.0078319,0.0078319
221,41929.8,0.73594,0.65481,1.09948,0.71775,0.65011,0.70065,0.56213,0.56174,1.30057,0.79908,0.007822,0.007822,0.007822
222,42119.4,0.73545,0.66011,1.09988,0.71702,0.6511,0.70057,0.56211,0.56124,1.29978,0.79873,0.0078121,0.0078121,0.0078121
223,42308.5,0.73523,0.65312,1.09834,0.72225,0.64702,0.70116,0.56239,0.5612,1.2999,0.79904,0.0078022,0.0078022,0.0078022
224,42498.4,0.7362,0.64972,1.10044,0.72195,0.64788,0.7018,0.56254,0.5608,1.29528,0.79867,0.0077923,0.0077923,0.0077923
225,42688.4,0.72985,0.64774,1.09438,0.72161,0.64781,0.70228,0.56303,0.5603,1.29459,0.79813,0.0077824,0.0077824,0.0077824
226,42878.2,0.72874,0.64573,1.09514,0.7197,0.64712,0.70231,0.56353,0.55974,1.29255,0.79746,0.0077725,0.0077725,0.0077725
227,43067.9,0.7301,0.6445,1.09435,0.72101,0.64612,0.70238,0.56303,0.55952,1.29424,0.79726,0.0077626,0.0077626,0.0077626
228,43256.9,0.73022,0.65176,1.09721,0.72077,0.64639,0.70241,0.56313,0.55967,1.29434,0.79755,0.0077527,0.0077527,0.0077527
229,43446.1,0.72742,0.64144,1.09467,0.72294,0.64208,0.70231,0.56313,0.55979,1.29617,0.79817,0.0077428,0.0077428,0.0077428
230,43635.1,0.7347,0.65011,1.09983,0.72573,0.64145,0.70276,0.56381,0.55956,1.29894,0.79801,0.0077329,0.0077329,0.0077329
231,43824.9,0.72771,0.64282,1.09269,0.72661,0.64124,0.70289,0.56425,0.55974,1.29637,0.79806,0.007723,0.007723,0.007723
232,44017.2,0.72709,0.64155,1.09344,0.72705,0.64094,0.70297,0.56449,0.55889,1.2962,0.79731,0.0077131,0.0077131,0.0077131
233,44211.7,0.72858,0.64635,1.09527,0.73015,0.64074,0.70317,0.56457,0.55926,1.29144,0.7977,0.0077032,0.0077032,0.0077032
234,44401.9,0.72156,0.6393,1.08952,0.7299,0.63988,0.70322,0.56502,0.55871,1.28948,0.79745,0.0076933,0.0076933,0.0076933
235,44594.9,0.72946,0.64522,1.09464,0.73157,0.64045,0.70323,0.56527,0.55827,1.29317,0.79725,0.0076834,0.0076834,0.0076834
236,44786.3,0.72799,0.6422,1.09348,0.73274,0.63764,0.70326,0.56525,0.55756,1.29298,0.79674,0.0076735,0.0076735,0.0076735
237,44983.6,0.72271,0.63828,1.09405,0.73188,0.63707,0.70359,0.56563,0.55702,1.28745,0.79656,0.0076636,0.0076636,0.0076636
238,45173.3,0.72584,0.64046,1.09258,0.73306,0.63525,0.70339,0.56585,0.55695,1.28885,0.79658,0.0076537,0.0076537,0.0076537
239,45362.9,0.72612,0.64264,1.09179,0.73449,0.63531,0.70348,0.56619,0.5565,1.28893,0.79607,0.0076438,0.0076438,0.0076438
240,45552.8,0.72457,0.64141,1.08849,0.7327,0.63625,0.70323,0.56631,0.55642,1.28813,0.79598,0.0076339,0.0076339,0.0076339
241,45742.8,0.72155,0.63495,1.09131,0.73198,0.63703,0.70317,0.56608,0.55579,1.28315,0.79557,0.007624,0.007624,0.007624
242,45932.9,0.72898,0.63984,1.09076,0.73164,0.63879,0.70328,0.56636,0.55557,1.27919,0.79519,0.0076141,0.0076141,0.0076141
243,46128.8,0.72638,0.64125,1.09151,0.7315,0.63715,0.70353,0.5668,0.55503,1.27821,0.79433,0.0076042,0.0076042,0.0076042
244,46325.9,0.72586,0.64236,1.09087,0.73173,0.63809,0.70337,0.56674,0.55442,1.27767,0.79378,0.0075943,0.0075943,0.0075943
245,46522.5,0.72046,0.63008,1.08517,0.73211,0.6392,0.70386,0.56707,0.55408,1.27744,0.7939,0.0075844,0.0075844,0.0075844
246,46712.3,0.71512,0.6288,1.08399,0.73495,0.63497,0.70376,0.56742,0.55431,1.27182,0.79459,0.0075745,0.0075745,0.0075745
247,46901.9,0.72284,0.6423,1.09235,0.73755,0.63594,0.70439,0.56794,0.55439,1.27135,0.79472,0.0075646,0.0075646,0.0075646
248,47091.8,0.71996,0.63973,1.08738,0.7329,0.6388,0.70403,0.56761,0.55413,1.27252,0.79455,0.0075547,0.0075547,0.0075547
249,47280.9,0.71851,0.63923,1.08772,0.73289,0.6382,0.70321,0.56779,0.55375,1.27339,0.79422,0.0075448,0.0075448,0.0075448
250,47470.2,0.71497,0.631,1.0846,0.73041,0.63945,0.70308,0.56784,0.55345,1.27544,0.79385,0.0075349,0.0075349,0.0075349
251,47659.7,0.71828,0.6365,1.08673,0.73104,0.63919,0.7034,0.56818,0.55325,1.27791,0.7936,0.007525,0.007525,0.007525
252,47849.6,0.71928,0.63356,1.08927,0.72803,0.64004,0.70355,0.56828,0.553,1.27767,0.79336,0.0075151,0.0075151,0.0075151
253,48039.6,0.71753,0.63654,1.08736,0.72868,0.64042,0.70347,0.56817,0.55342,1.27645,0.79394,0.0075052,0.0075052,0.0075052
254,48228.9,0.71539,0.63101,1.08597,0.72737,0.63981,0.70394,0.56823,0.55342,1.27735,0.79415,0.0074953,0.0074953,0.0074953
255,48418,0.71574,0.63076,1.08224,0.72583,0.6401,0.70345,0.56835,0.55376,1.27991,0.79424,0.0074854,0.0074854,0.0074854
256,48608,0.71741,0.63537,1.08654,0.72577,0.64132,0.70333,0.56852,0.55346,1.28296,0.7941,0.0074755,0.0074755,0.0074755
257,48797.8,0.71792,0.63471,1.08956,0.70455,0.65827,0.70343,0.56824,0.55312,1.28489,0.79391,0.0074656,0.0074656,0.0074656
258,48986.9,0.71793,0.63258,1.08814,0.70334,0.66058,0.7035,0.56859,0.55285,1.28795,0.79375,0.0074557,0.0074557,0.0074557
259,49180.4,0.71513,0.62843,1.08718,0.70204,0.65972,0.70347,0.56856,0.55223,1.28924,0.79333,0.0074458,0.0074458,0.0074458
260,49369.6,0.71783,0.62978,1.08488,0.70461,0.65939,0.7036,0.56879,0.55175,1.28979,0.79291,0.0074359,0.0074359,0.0074359
261,49559.3,0.71748,0.62932,1.08392,0.70429,0.66145,0.70369,0.56905,0.55148,1.29118,0.7928,0.007426,0.007426,0.007426
262,49749.1,0.71743,0.63061,1.08616,0.70504,0.65635,0.70368,0.56948,0.55112,1.28024,0.79258,0.0074161,0.0074161,0.0074161
263,49938.7,0.71714,0.63076,1.08657,0.70508,0.66208,0.70425,0.56969,0.55118,1.27429,0.79266,0.0074062,0.0074062,0.0074062
264,50128.5,0.71707,0.63329,1.08612,0.70254,0.66291,0.70473,0.57028,0.55093,1.27623,0.79223,0.0073963,0.0073963,0.0073963
265,50318.2,0.71281,0.63281,1.08449,0.70307,0.66344,0.70494,0.57035,0.55043,1.27461,0.79175,0.0073864,0.0073864,0.0073864
266,50521.1,0.71703,0.63124,1.0862,0.70764,0.65528,0.70488,0.57029,0.55028,1.27663,0.79185,0.0073765,0.0073765,0.0073765
267,50710.4,0.70919,0.62344,1.07855,0.70864,0.65877,0.70518,0.5706,0.55,1.28035,0.79156,0.0073666,0.0073666,0.0073666
268,50907.2,0.71215,0.63091,1.08394,0.71101,0.65727,0.70546,0.57054,0.54981,1.27791,0.79143,0.0073567,0.0073567,0.0073567
269,51096.3,0.70876,0.62139,1.07852,0.69795,0.66922,0.70471,0.57032,0.54949,1.27682,0.7912,0.0073468,0.0073468,0.0073468
270,51285.5,0.70686,0.62213,1.0809,0.69889,0.66884,0.7046,0.57028,0.54939,1.27505,0.7911,0.0073369,0.0073369,0.0073369
271,51474.7,0.7114,0.62844,1.0864,0.70537,0.66303,0.70426,0.57019,0.54948,1.27346,0.79149,0.007327,0.007327,0.007327
272,51671.4,0.71017,0.6273,1.08231,0.70495,0.66336,0.70433,0.57048,0.54956,1.2688,0.79164,0.0073171,0.0073171,0.0073171
273,51861.6,0.71024,0.62265,1.08308,0.71461,0.65097,0.70468,0.57068,0.54945,1.26612,0.79174,0.0073072,0.0073072,0.0073072
274,52059.9,0.70395,0.62568,1.08005,0.71509,0.65063,0.70476,0.57068,0.54948,1.26716,0.79184,0.0072973,0.0072973,0.0072973
275,52249.7,0.71076,0.62521,1.08037,0.71502,0.65225,0.70433,0.57064,0.5493,1.26358,0.7913,0.0072874,0.0072874,0.0072874
276,52438.9,0.70858,0.62439,1.08488,0.71733,0.6516,0.70491,0.57126,0.54928,1.25843,0.79141,0.0072775,0.0072775,0.0072775
277,52628.6,0.70944,0.62655,1.08378,0.70661,0.66562,0.70477,0.57104,0.5491,1.24865,0.79137,0.0072676,0.0072676,0.0072676
278,52817.6,0.70387,0.6234,1.08072,0.70592,0.66541,0.70496,0.57159,0.54896,1.24612,0.79156,0.0072577,0.0072577,0.0072577
279,53007.2,0.70871,0.62145,1.08092,0.70487,0.66507,0.70455,0.57159,0.54847,1.24254,0.79138,0.0072478,0.0072478,0.0072478
280,53196.8,0.71069,0.62638,1.0846,0.70639,0.66528,0.70484,0.57182,0.54829,1.23773,0.79131,0.0072379,0.0072379,0.0072379
281,53398.9,0.70564,0.62114,1.07827,0.70679,0.6637,0.70507,0.57189,0.54831,1.2367,0.79164,0.007228,0.007228,0.007228
282,53588.8,0.70563,0.62031,1.07582,0.70836,0.66265,0.70512,0.57197,0.54775,1.23172,0.7912,0.0072181,0.0072181,0.0072181
283,53778.4,0.7043,0.6181,1.07915,0.70431,0.66377,0.70519,0.57198,0.54766,1.22703,0.79131,0.0072082,0.0072082,0.0072082
284,53967.9,0.70315,0.61898,1.07683,0.70311,0.66479,0.70515,0.57215,0.54753,1.22791,0.79126,0.0071983,0.0071983,0.0071983
285,54157.6,0.70012,0.61818,1.07552,0.70338,0.66677,0.70494,0.57172,0.54742,1.2285,0.79133,0.0071884,0.0071884,0.0071884
286,54347,0.70371,0.62134,1.07648,0.70394,0.66743,0.70549,0.57201,0.54724,1.22614,0.79161,0.0071785,0.0071785,0.0071785
287,54536.6,0.70345,0.62583,1.07853,0.7061,0.66499,0.70629,0.57251,0.54695,1.22994,0.79155,0.0071686,0.0071686,0.0071686
288,54731.3,0.70932,0.62067,1.08121,0.70581,0.66514,0.70636,0.57249,0.54676,1.23364,0.79125,0.0071587,0.0071587,0.0071587
289,54924.6,0.70262,0.61576,1.07891,0.7058,0.66405,0.70622,0.57258,0.54655,1.23172,0.79124,0.0071488,0.0071488,0.0071488
290,55114.4,0.70325,0.6222,1.07771,0.70456,0.66411,0.70626,0.57299,0.54644,1.23706,0.79136,0.0071389,0.0071389,0.0071389
291,55304.3,0.70533,0.61848,1.07543,0.70446,0.66644,0.70648,0.57361,0.54648,1.24012,0.79164,0.007129,0.007129,0.007129
292,55493.9,0.70017,0.61839,1.076,0.70449,0.66561,0.70679,0.57363,0.54689,1.23773,0.79239,0.0071191,0.0071191,0.0071191
293,55683.6,0.70245,0.62065,1.08094,0.7062,0.66496,0.70644,0.57341,0.54697,1.24029,0.79294,0.0071092,0.0071092,0.0071092
294,55872.8,0.70431,0.6169,1.07847,0.70901,0.66195,0.70657,0.57354,0.54678,1.24317,0.79277,0.0070993,0.0070993,0.0070993
295,56061.9,0.69773,0.61191,1.07458,0.71043,0.66076,0.70618,0.57377,0.54642,1.23723,0.79222,0.0070894,0.0070894,0.0070894
296,56252.2,0.70052,0.61556,1.07585,0.70886,0.66062,0.70607,0.57378,0.54642,1.23683,0.79247,0.0070795,0.0070795,0.0070795
297,56441.9,0.69936,0.61632,1.07561,0.70861,0.66157,0.70578,0.57355,0.54589,1.23248,0.79205,0.0070696,0.0070696,0.0070696
298,56631,0.69926,0.61439,1.07484,0.71012,0.66025,0.70615,0.57332,0.54549,1.23016,0.79182,0.0070597,0.0070597,0.0070597
299,56820.1,0.69847,0.61231,1.07477,0.71202,0.65962,0.70551,0.57275,0.54502,1.23348,0.79155,0.0070498,0.0070498,0.0070498
300,57009.3,0.69633,0.61064,1.07162,0.71068,0.66192,0.70526,0.57268,0.54466,1.23713,0.79137,0.0070399,0.0070399,0.0070399
301,57198.6,0.6961,0.61774,1.07532,0.70976,0.66419,0.70522,0.57275,0.54437,1.2383,0.7912,0.00703,0.00703,0.00703
302,57387.8,0.69438,0.61128,1.07488,0.70463,0.66798,0.70515,0.57268,0.54408,1.23745,0.79098,0.0070201,0.0070201,0.0070201
303,57576.9,0.70109,0.6141,1.07862,0.70599,0.66726,0.70528,0.57328,0.54375,1.23301,0.79077,0.0070102,0.0070102,0.0070102
304,57766.1,0.69854,0.61325,1.07505,0.69727,0.67619,0.70543,0.57333,0.54343,1.22927,0.79056,0.0070003,0.0070003,0.0070003
305,57955.1,0.69739,0.61079,1.07284,0.70707,0.66804,0.70567,0.57368,0.54317,1.22659,0.79033,0.0069904,0.0069904,0.0069904
306,58144.3,0.69661,0.61159,1.07572,0.70596,0.6692,0.70562,0.5737,0.54308,1.22145,0.79073,0.0069805,0.0069805,0.0069805
307,58333.4,0.69267,0.61039,1.07218,0.70046,0.67356,0.70574,0.57383,0.54228,1.21821,0.78945,0.0069706,0.0069706,0.0069706
308,58522.9,0.69286,0.61085,1.07282,0.69876,0.67211,0.7057,0.57364,0.542,1.20408,0.78921,0.0069607,0.0069607,0.0069607
309,58712,0.69218,0.6041,1.07123,0.69851,0.67278,0.7056,0.5738,0.5417,1.19377,0.7891,0.0069508,0.0069508,0.0069508
310,58901.1,0.69258,0.60964,1.07128,0.69819,0.67283,0.70632,0.57432,0.54152,1.18388,0.789,0.0069409,0.0069409,0.0069409
311,59090.8,0.69198,0.60615,1.0693,0.69949,0.67145,0.7065,0.57486,0.541,1.1722,0.78853,0.006931,0.006931,0.006931
312,59280.5,0.69182,0.60143,1.06862,0.69904,0.67112,0.70661,0.57453,0.54056,1.16844,0.78818,0.0069211,0.0069211,0.0069211
313,59469.7,0.69758,0.61364,1.07602,0.70029,0.67079,0.7062,0.57432,0.54013,1.1599,0.78788,0.0069112,0.0069112,0.0069112
314,59658.9,0.6953,0.61252,1.07432,0.70201,0.67002,0.70643,0.57446,0.53988,1.15509,0.78809,0.0069013,0.0069013,0.0069013
315,59848,0.69158,0.60663,1.07082,0.7027,0.67039,0.70642,0.57431,0.53974,1.15798,0.78837,0.0068914,0.0068914,0.0068914
316,60037.2,0.6955,0.61234,1.07252,0.70216,0.67138,0.7064,0.57415,0.53938,1.15583,0.78788,0.0068815,0.0068815,0.0068815
317,60226.4,0.69503,0.60548,1.07193,0.70196,0.67207,0.70657,0.5744,0.53931,1.16159,0.78787,0.0068716,0.0068716,0.0068716
318,60415.7,0.69238,0.60387,1.07005,0.69936,0.67313,0.70649,0.57458,0.53939,1.16019,0.78805,0.0068617,0.0068617,0.0068617
319,60604.8,0.69222,0.60745,1.07098,0.7005,0.67242,0.70691,0.57561,0.53918,1.15586,0.78786,0.0068518,0.0068518,0.0068518
320,60794.5,0.68957,0.6059,1.07134,0.70246,0.67136,0.70699,0.57563,0.53883,1.15173,0.7876,0.0068419,0.0068419,0.0068419
321,60984.2,0.69577,0.61362,1.07594,0.70298,0.67207,0.70684,0.57565,0.53878,1.15135,0.78807,0.006832,0.006832,0.006832
322,61173.8,0.68985,0.6053,1.07261,0.70205,0.67354,0.70685,0.57587,0.53854,1.13789,0.78792,0.0068221,0.0068221,0.0068221
323,61363.5,0.69092,0.60464,1.07039,0.6998,0.67493,0.70697,0.57628,0.53818,1.12396,0.7876,0.0068122,0.0068122,0.0068122
324,61553.1,0.68932,0.60289,1.07072,0.69831,0.67947,0.70706,0.57653,0.53807,1.10936,0.78772,0.0068023,0.0068023,0.0068023
325,61742.9,0.68448,0.60392,1.06696,0.70167,0.67478,0.70722,0.57693,0.53795,1.10109,0.7879,0.0067924,0.0067924,0.0067924
326,61932.6,0.68723,0.60127,1.06693,0.70255,0.67274,0.70715,0.577,0.53776,1.09284,0.78782,0.0067825,0.0067825,0.0067825
327,62122.5,0.68968,0.6048,1.07065,0.70426,0.6721,0.70767,0.57803,0.53764,1.08135,0.78764,0.0067726,0.0067726,0.0067726
328,62312.1,0.68034,0.59794,1.06421,0.70409,0.67371,0.7078,0.57831,0.53752,1.07335,0.78768,0.0067627,0.0067627,0.0067627
329,62501.7,0.68674,0.60111,1.07038,0.70099,0.67512,0.70756,0.57843,0.53687,1.07177,0.78706,0.0067528,0.0067528,0.0067528
330,62691.4,0.68429,0.59931,1.06663,0.70161,0.67474,0.70802,0.57915,0.5366,1.07216,0.78725,0.0067429,0.0067429,0.0067429
331,62881,0.69126,0.60407,1.06951,0.70627,0.67374,0.70781,0.57925,0.53642,1.06536,0.7873,0.006733,0.006733,0.006733
332,63070.8,0.68645,0.60024,1.06873,0.7058,0.67374,0.70733,0.57893,0.53619,1.06119,0.78772,0.0067231,0.0067231,0.0067231
333,63260.1,0.68922,0.60094,1.06869,0.70421,0.67264,0.70755,0.57916,0.53588,1.05557,0.7875,0.0067132,0.0067132,0.0067132
334,63449.3,0.69011,0.60601,1.07124,0.70353,0.67236,0.70744,0.57908,0.53565,1.04811,0.78725,0.0067033,0.0067033,0.0067033
335,63638.6,0.68331,0.59579,1.06413,0.70459,0.67226,0.70742,0.57869,0.5355,1.04062,0.78724,0.0066934,0.0066934,0.0066934
336,63827.7,0.6832,0.59724,1.06698,0.70465,0.67091,0.70735,0.57882,0.53506,1.03354,0.78649,0.0066835,0.0066835,0.0066835
337,64016.7,0.67954,0.595,1.06295,0.70401,0.6701,0.70755,0.57914,0.53467,1.03205,0.78619,0.0066736,0.0066736,0.0066736
338,64205.8,0.68101,0.60053,1.0633,0.70136,0.67243,0.7072,0.57907,0.53439,1.0274,0.78607,0.0066637,0.0066637,0.0066637
339,64394.9,0.68485,0.60031,1.06753,0.70539,0.66953,0.70702,0.57927,0.53428,1.01963,0.78646,0.0066538,0.0066538,0.0066538
340,64584.3,0.68701,0.60156,1.06705,0.70546,0.66907,0.7071,0.57941,0.53417,1.00611,0.78691,0.0066439,0.0066439,0.0066439
341,64774.1,0.681,0.59648,1.06379,0.70388,0.66982,0.70747,0.57933,0.53412,0.99805,0.78706,0.006634,0.006634,0.006634
342,64963.4,0.68599,0.60281,1.06736,0.70785,0.66545,0.70761,0.57933,0.53387,0.99218,0.78722,0.0066241,0.0066241,0.0066241
343,65152.5,0.68084,0.59618,1.06354,0.70838,0.66791,0.70729,0.5794,0.5334,0.98243,0.78705,0.0066142,0.0066142,0.0066142
344,65342.3,0.68436,0.59925,1.06726,0.7084,0.66861,0.70715,0.57906,0.53299,0.97998,0.78675,0.0066043,0.0066043,0.0066043
345,65531.4,0.6792,0.5941,1.06411,0.71068,0.66119,0.70683,0.57901,0.53258,0.97715,0.78653,0.0065944,0.0065944,0.0065944
346,65720.5,0.68211,0.59051,1.0632,0.71144,0.66038,0.70694,0.57911,0.53238,0.97087,0.78642,0.0065845,0.0065845,0.0065845
347,65909.6,0.6826,0.59329,1.06232,0.71448,0.65886,0.70729,0.57936,0.53241,0.96764,0.7868,0.0065746,0.0065746,0.0065746
348,66098.6,0.67974,0.58908,1.06203,0.71561,0.65869,0.70672,0.57907,0.53248,0.96312,0.78725,0.0065647,0.0065647,0.0065647
349,66287.7,0.67574,0.58717,1.05822,0.71702,0.65904,0.70656,0.57898,0.53252,0.95847,0.78767,0.0065548,0.0065548,0.0065548
350,66476.6,0.67695,0.59097,1.06208,0.7157,0.6598,0.70687,0.57967,0.53229,0.95318,0.78762,0.0065449,0.0065449,0.0065449
351,66666.5,0.67547,0.58708,1.05986,0.71359,0.6641,0.70699,0.57993,0.53198,0.94859,0.78717,0.006535,0.006535,0.006535
352,66856.1,0.67497,0.58572,1.05844,0.71681,0.65959,0.70729,0.58001,0.53179,0.9464,0.78733,0.0065251,0.0065251,0.0065251
353,67046,0.68041,0.59779,1.06472,0.71363,0.66459,0.70713,0.57998,0.53158,0.94205,0.78726,0.0065152,0.0065152,0.0065152
354,67235.1,0.67829,0.5903,1.06576,0.71404,0.66278,0.70694,0.57981,0.53118,0.93955,0.78701,0.0065053,0.0065053,0.0065053
355,67424.2,0.67369,0.58504,1.05822,0.715,0.66069,0.70692,0.57921,0.5314,0.93493,0.78772,0.0064954,0.0064954,0.0064954
356,67613.4,0.67641,0.59151,1.05939,0.7141,0.65974,0.70737,0.57959,0.53068,0.93115,0.78654,0.0064855,0.0064855,0.0064855
357,67802.4,0.67688,0.58749,1.06314,0.7138,0.66164,0.7073,0.57975,0.53046,0.92888,0.78664,0.0064756,0.0064756,0.0064756
358,67991.4,0.68054,0.59522,1.06506,0.71162,0.66207,0.70685,0.57952,0.53018,0.92858,0.7866,0.0064657,0.0064657,0.0064657
359,68180.4,0.675,0.58722,1.0627,0.71224,0.66251,0.70694,0.57953,0.53048,0.9277,0.78809,0.0064558,0.0064558,0.0064558
360,68369.6,0.67358,0.58971,1.0582,0.71021,0.66325,0.70673,0.57956,0.52938,0.9263,0.78644,0.0064459,0.0064459,0.0064459
361,68558.7,0.67478,0.58633,1.05925,0.70853,0.66311,0.70664,0.5796,0.52889,0.92718,0.78616,0.006436,0.006436,0.006436
362,68748,0.67575,0.59116,1.06114,0.70853,0.6666,0.70683,0.5798,0.52838,0.92738,0.78581,0.0064261,0.0064261,0.0064261
363,68937,0.67544,0.59479,1.06404,0.70753,0.6662,0.70651,0.58005,0.52831,0.92691,0.78654,0.0064162,0.0064162,0.0064162
364,69125.9,0.67667,0.58751,1.06005,0.70786,0.66423,0.70584,0.57985,0.52845,0.93026,0.78717,0.0064063,0.0064063,0.0064063
365,69315.3,0.67319,0.58235,1.05715,0.71312,0.661,0.70609,0.57998,0.52818,0.92992,0.78726,0.0063964,0.0063964,0.0063964
366,69504.3,0.67057,0.58689,1.0585,0.71398,0.66039,0.70641,0.58013,0.52791,0.93086,0.78714,0.0063865,0.0063865,0.0063865
