epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,15468.5,0.72166,0.60912,1.08562,0.81879,0.80071,0.8465,0.68942,0.57088,0.58524,0.83582,0.0087328,0.0087328,0.0087328
130,15588.6,0.72472,0.61114,1.08849,0.81357,0.80395,0.84613,0.68931,0.571,0.58589,0.83625,0.0087229,0.0087229,0.0087229
131,15708.2,0.72359,0.61516,1.08648,0.81475,0.80448,0.84616,0.68909,0.56993,0.58586,0.83536,0.008713,0.008713,0.008713
132,15827.5,0.71979,0.6045,1.08238,0.81868,0.80259,0.84592,0.68948,0.56979,0.58692,0.83533,0.0087031,0.0087031,0.0087031
133,15947,0.71566,0.60973,1.08222,0.81814,0.80275,0.84577,0.68918,0.56979,0.58606,0.83553,0.0086932,0.0086932,0.0086932
134,16066.5,0.7199,0.60992,1.08506,0.81202,0.80711,0.84593,0.69002,0.57041,0.58364,0.83555,0.0086833,0.0086833,0.0086833
135,16186.6,0.71661,0.60465,1.08385,0.81238,0.80765,0.84582,0.69009,0.57008,0.58239,0.83532,0.0086734,0.0086734,0.0086734
136,16306.6,0.71212,0.59998,1.0809,0.81264,0.80763,0.84536,0.69018,0.56973,0.58114,0.83513,0.0086635,0.0086635,0.0086635
137,16426.5,0.71492,0.60436,1.08208,0.81338,0.80744,0.84555,0.69038,0.56964,0.57936,0.83477,0.0086536,0.0086536,0.0086536
138,16546.5,0.70863,0.60224,1.07701,0.81139,0.80628,0.84576,0.69035,0.56856,0.5798,0.83363,0.0086437,0.0086437,0.0086437
139,16665.9,0.71335,0.59839,1.07562,0.81305,0.80589,0.84637,0.69073,0.56797,0.58097,0.8337,0.0086338,0.0086338,0.0086338
140,16785.8,0.70854,0.59899,1.07514,0.81258,0.80704,0.84665,0.69107,0.56793,0.58205,0.83377,0.0086239,0.0086239,0.0086239
141,16905.8,0.71135,0.59682,1.07769,0.81225,0.80622,0.84628,0.69127,0.56748,0.5837,0.83366,0.008614,0.008614,0.008614
142,17025.8,0.70654,0.59171,1.07557,0.81283,0.80684,0.84614,0.69102,0.56746,0.58486,0.8337,0.0086041,0.0086041,0.0086041
143,17145.2,0.7056,0.59345,1.07647,0.81289,0.80885,0.84593,0.69122,0.56781,0.58477,0.83387,0.0085942,0.0085942,0.0085942
144,17264.8,0.70581,0.59137,1.07429,0.80996,0.81086,0.84617,0.69183,0.56798,0.58487,0.83394,0.0085843,0.0085843,0.0085843
145,17384.8,0.7097,0.60294,1.07837,0.81123,0.81083,0.84668,0.6927,0.56784,0.5844,0.83363,0.0085744,0.0085744,0.0085744
146,17504.7,0.70359,0.59296,1.07365,0.80896,0.81325,0.84665,0.69233,0.56722,0.58354,0.83296,0.0085645,0.0085645,0.0085645
147,17624.1,0.6986,0.58844,1.07408,0.81061,0.81252,0.84649,0.69252,0.56717,0.58306,0.83288,0.0085546,0.0085546,0.0085546
148,17743.5,0.70088,0.59369,1.0724,0.80948,0.81248,0.84682,0.69278,0.56694,0.58099,0.83259,0.0085447,0.0085447,0.0085447
