epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,14420.1,0.74649,0.55519,1.12747,0.84728,0.87231,0.89262,0.69333,0.34516,0.18107,0.37038,0.0083368,0.0083368,0.0083368
170,14501.3,0.74376,0.55041,1.12683,0.84824,0.87326,0.8929,0.69205,0.34551,0.18062,0.37079,0.0083269,0.0083269,0.0083269
171,14582.6,0.73944,0.54678,1.12344,0.84758,0.87231,0.89196,0.69143,0.34535,0.17973,0.37072,0.008317,0.008317,0.008317
172,14663.9,0.74033,0.54601,1.12129,0.84876,0.87123,0.89206,0.69163,0.3456,0.17768,0.37099,0.0083071,0.0083071,0.0083071
173,14745,0.74118,0.55034,1.11991,0.8488,0.8705,0.89125,0.69061,0.34561,0.17744,0.37105,0.0082972,0.0082972,0.0082972
174,14826.2,0.73687,0.54651,1.11913,0.84987,0.87007,0.89125,0.69144,0.34549,0.17559,0.37091,0.0082873,0.0082873,0.0082873
175,14907.2,0.72994,0.54541,1.12253,0.84955,0.8695,0.89129,0.69131,0.34554,0.17481,0.37124,0.0082774,0.0082774,0.0082774
176,14988.4,0.73061,0.54481,1.11373,0.84811,0.869,0.89138,0.69148,0.34554,0.17279,0.37139,0.0082675,0.0082675,0.0082675
177,15069.5,0.73742,0.54957,1.12155,0.84646,0.86881,0.89165,0.69344,0.34574,0.17213,0.3716,0.0082576,0.0082576,0.0082576
178,15150.6,0.72999,0.54177,1.11726,0.84595,0.86873,0.89152,0.6935,0.34568,0.17047,0.37198,0.0082477,0.0082477,0.0082477
179,15231.8,0.73642,0.54447,1.11931,0.84535,0.869,0.89143,0.69283,0.34534,0.1694,0.37174,0.0082378,0.0082378,0.0082378
180,15313,0.73034,0.54449,1.11785,0.84263,0.87231,0.89152,0.69373,0.34535,0.16931,0.3719,0.0082279,0.0082279,0.0082279
181,15394.2,0.73052,0.53893,1.11625,0.84475,0.87014,0.89122,0.69342,0.34572,0.16936,0.37221,0.008218,0.008218,0.008218
